# ITB Physics Dept. / Python Programming Basics / Syeilendra
# Generate 2D plot from xyz data file
#      i       j           x           y     z=f(x,y)
      15      17      -5.200      -1.800      -0.418
      15      18      -5.200      -1.600      -0.100
      15      19      -5.200      -1.400       0.217
      15      20      -5.200      -1.200       0.499
      15      21      -5.200      -1.000       0.717
      15      22      -5.200      -0.800       0.852
      15      23      -5.200      -0.600       0.895
      15      24      -5.200      -0.400       0.847
      15      25      -5.200      -0.200       0.722
      15      26      -5.200       0.000       0.541
      15      27      -5.200       0.200       0.332
      15      28      -5.200       0.400       0.124
      15      29      -5.200       0.600      -0.059
      15      30      -5.200       0.800      -0.196
      15      31      -5.200       1.000      -0.276
      15      32      -5.200       1.200      -0.297
      15      33      -5.200       1.400      -0.269
      15      34      -5.200       1.600      -0.206
      15      35      -5.200       1.800      -0.130
      15      36      -5.200       2.000      -0.062
      15      37      -5.200       2.200      -0.023
      15      38      -5.200       2.400      -0.025
      15      39      -5.200       2.600      -0.075
      15      40      -5.200       2.800      -0.170
      15      41      -5.200       3.000      -0.296
      15      42      -5.200       3.200      -0.433
      15      43      -5.200       3.400      -0.558
      15      44      -5.200       3.600      -0.645
      15      45      -5.200       3.800      -0.671
      15      46      -5.200       4.000      -0.621
      15      47      -5.200       4.200      -0.490
      15      48      -5.200       4.400      -0.281
      15      49      -5.200       4.600      -0.012
      15      50      -5.200       4.800       0.294
      15      51      -5.200       5.000       0.605
      16       1      -5.000      -5.000       0.280
      16       2      -5.000      -4.800       0.366
      16       3      -5.000      -4.600       0.418
      16       4      -5.000      -4.400       0.411
      16       5      -5.000      -4.200       0.331
      16       6      -5.000      -4.000       0.172
      16       7      -5.000      -3.800      -0.058
      16       8      -5.000      -3.600      -0.337
      16       9      -5.000      -3.400      -0.637
      16      10      -5.000      -3.200      -0.922
      16      11      -5.000      -3.000      -1.155
      16      12      -5.000      -2.800      -1.304
      16      13      -5.000      -2.600      -1.344
      16      14      -5.000      -2.400      -1.264
      16      15      -5.000      -2.200      -1.066
      16      16      -5.000      -2.000      -0.767
      16      17      -5.000      -1.800      -0.396
      16      18      -5.000      -1.600       0.009
      16      19      -5.000      -1.400       0.407
      16      20      -5.000      -1.200       0.757
      16      21      -5.000      -1.000       1.025
      16      22      -5.000      -0.800       1.188
      16      23      -5.000      -0.600       1.235
      16      24      -5.000      -0.400       1.170
      16      25      -5.000      -0.200       1.011
      16      26      -5.000       0.000       0.785
      16      27      -5.000       0.200       0.526
      16      28      -5.000       0.400       0.269
      16      29      -5.000       0.600       0.047
      16      30      -5.000       0.800      -0.118
      16      31      -5.000       1.000      -0.212
      16      32      -5.000       1.200      -0.235
      16      33      -5.000       1.400      -0.199
      16      34      -5.000       1.600      -0.124
      16      35      -5.000       1.800      -0.037
      16      36      -5.000       2.000       0.033
      16      37      -5.000       2.200       0.060
      16      38      -5.000       2.400       0.028
      16      39      -5.000       2.600      -0.070
      16      40      -5.000       2.800      -0.231
      16      41      -5.000       3.000      -0.436
      16      42      -5.000       3.200      -0.659
      16      43      -5.000       3.400      -0.867
      16      44      -5.000       3.600      -1.028
      16      45      -5.000       3.800      -1.111
      16      46      -5.000       4.000      -1.093
      16      47      -5.000       4.200      -0.966
      16      48      -5.000       4.400      -0.732
      16      49      -5.000       4.600      -0.409
      16      50      -5.000       4.800      -0.026
      16      51      -5.000       5.000       0.378
      17       1      -4.800      -5.000       0.021
      17       2      -4.800      -4.800       0.109
      17       3      -4.800      -4.600       0.169
      17       4      -4.800      -4.400       0.171
      17       5      -4.800      -4.200       0.096
      17       6      -4.800      -4.000      -0.063
      17       7      -4.800      -3.800      -0.299
      17       8      -4.800      -3.600      -0.589
      17       9      -4.800      -3.400      -0.901
      17      10      -4.800      -3.200      -1.194
      17      11      -4.800      -3.000      -1.427
      17      12      -4.800      -2.800      -1.563
      17      13      -4.800      -2.600      -1.575
      17      14      -4.800      -2.400      -1.450
      17      15      -4.800      -2.200      -1.192
      17      16      -4.800      -2.000      -0.821
      17      17      -4.800      -1.800      -0.369
      17      18      -4.800      -1.600       0.118
      17      19      -4.800      -1.400       0.593
      17      20      -4.800      -1.200       1.008
      17      21      -4.800      -1.000       1.325
      17      22      -4.800      -0.800       1.517
      17      23      -4.800      -0.600       1.572
      17      24      -4.800      -0.400       1.495
      17      25      -4.800      -0.200       1.308
      17      26      -4.800       0.000       1.043
      17      27      -4.800       0.200       0.740
      17      28      -4.800       0.400       0.440
      17      29      -4.800       0.600       0.180
      17      30      -4.800       0.800      -0.013
      17      31      -4.800       1.000      -0.124
      17      32      -4.800       1.200      -0.154
      17      33      -4.800       1.400      -0.117
      17      34      -4.800       1.600      -0.037
